client_id,property_id,total_price,rooms,baths,zone,yield_est,reno_cost,has_max_budget,budget_min,budget_max_num,mort_ok,rooms_exact,baths_exact,in_zone,first_time_investor,reno_bucket,label
C058,P003,156187.0,1,1,Anna,0.0621,3914.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P004,96378.0,1,2,Illescas,0.0575,37410.0,0,55000.0,75000.0,1,1,1,0,0,high,0
C058,P005,85000.0,1,2,Castellón,0.0618,15029.0,0,55000.0,75000.0,1,1,1,0,0,medium,0
C058,P006,102295.0,1,1,Sagunto,0.071,13201.0,0,55000.0,75000.0,1,1,1,0,0,medium,0
C058,P007,85000.0,1,2,Alicante,0.0669,11269.0,0,55000.0,75000.0,1,1,1,0,0,medium,0
C058,P008,112187.0,1,1,Illescas,0.0587,4038.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P011,85000.0,1,1,Castellón,0.0672,4088.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P015,85000.0,1,1,Almoradí,0.0544,3554.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P016,101352.0,1,1,Sagunto,0.057,3303.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P018,85000.0,1,1,Alicante,0.0704,3642.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P024,101264.0,1,1,Illescas,0.0567,3901.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P026,85586.0,1,1,Alicante,0.0607,3682.0,0,55000.0,75000.0,1,1,1,0,0,small,0
C058,P027,85000.0,1,1,Murcia,0.0587,4442.0,0,55000.0,75000.0,1,1,1,1,0,small,1
C058,P031,92026.0,1,1,Valencia,0.0542,10995.0,0,55000.0,75000.0,1,1,1,0,0,medium,0
C058,P033,85000.0,1,1,Murcia,0.0679,4672.0,0,55000.0,75000.0,1,1,1,1,0,small,1
C058,P035,94423.0,1,1,Almoradí,0.051,36759.0,0,55000.0,75000.0,1,1,1,0,0,high,0
C058,P038,182144.0,1,1,Castellón,0.0549,12230.0,0,55000.0,75000.0,1,1,1,0,0,medium,0
C058,P039,127203.0,1,1,Murcia,0.0569,35294.0,0,55000.0,75000.0,1,1,1,1,0,high,1
C058,P041,85000.0,1,1,Valencia,0.0608,18288.0,0,55000.0,75000.0,1,1,1,0,0,medium,0
C058,P042,134225.0,1,1,Xàtiva,0.0668,19733.0,0,55000.0,75000.0,1,1,1,1,0,medium,1
C058,P048,85000.0,1,1,Xàtiva,0.0531,4166.0,0,55000.0,75000.0,1,1,1,1,0,small,1
C061,P004,96378.0,1,2,Illescas,0.0575,37410.0,1,60000.0,95613.0,1,1,1,0,1,high,0
C061,P005,85000.0,1,2,Castellón,0.0618,15029.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C061,P006,102295.0,1,1,Sagunto,0.071,13201.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C061,P007,85000.0,1,2,Alicante,0.0669,11269.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C061,P011,85000.0,1,1,Castellón,0.0672,4088.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P015,85000.0,1,1,Almoradí,0.0544,3554.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P016,101352.0,1,1,Sagunto,0.057,3303.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P018,85000.0,1,1,Alicante,0.0704,3642.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P021,97598.0,2,2,Castellón,0.0516,19794.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C061,P022,86048.0,2,1,Alicante,0.055,11650.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C061,P024,101264.0,1,1,Illescas,0.0567,3901.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P026,85586.0,1,1,Alicante,0.0607,3682.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P027,85000.0,1,1,Murcia,0.0587,4442.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P031,92026.0,1,1,Valencia,0.0542,10995.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C061,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,60000.0,95613.0,1,1,1,1,1,small,1
C061,P033,85000.0,1,1,Murcia,0.0679,4672.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P035,94423.0,1,1,Almoradí,0.051,36759.0,1,60000.0,95613.0,1,1,1,0,1,high,0
C061,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P041,85000.0,1,1,Valencia,0.0608,18288.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C061,P048,85000.0,1,1,Xàtiva,0.0531,4166.0,1,60000.0,95613.0,1,1,1,0,1,small,0
C061,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,60000.0,95613.0,1,1,1,0,1,medium,0
C062,P005,85000.0,1,2,Castellón,0.0618,15029.0,1,65000.0,79641.0,1,1,1,1,0,medium,0
C062,P007,85000.0,1,2,Alicante,0.0669,11269.0,1,65000.0,79641.0,1,1,1,1,0,medium,0
C062,P011,85000.0,1,1,Castellón,0.0672,4088.0,1,65000.0,79641.0,1,1,1,1,0,small,0
C062,P015,85000.0,1,1,Almoradí,0.0544,3554.0,1,65000.0,79641.0,1,1,1,0,0,small,0
C062,P018,85000.0,1,1,Alicante,0.0704,3642.0,1,65000.0,79641.0,1,1,1,1,0,small,1
C062,P026,85586.0,1,1,Alicante,0.0607,3682.0,1,65000.0,79641.0,1,1,1,1,0,small,0
C062,P027,85000.0,1,1,Murcia,0.0587,4442.0,1,65000.0,79641.0,1,1,1,0,0,small,0
C062,P033,85000.0,1,1,Murcia,0.0679,4672.0,1,65000.0,79641.0,1,1,1,0,0,small,0
C062,P041,85000.0,1,1,Valencia,0.0608,18288.0,1,65000.0,79641.0,1,1,1,1,0,medium,0
C062,P048,85000.0,1,1,Xàtiva,0.0531,4166.0,1,65000.0,79641.0,1,1,1,0,0,small,0
C064,P012,85000.0,2,1,Xàtiva,0.0554,4113.0,1,60000.0,79542.0,1,1,1,0,0,small,0
C064,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,60000.0,79542.0,1,1,1,0,0,small,0
C064,P022,86048.0,2,1,Alicante,0.055,11650.0,1,60000.0,79542.0,1,1,1,1,0,medium,1
C064,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,60000.0,79542.0,1,1,1,0,0,small,0
C064,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,60000.0,79542.0,1,1,1,0,0,small,0
C064,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,60000.0,79542.0,1,1,1,0,0,medium,0
C066,P004,96378.0,1,2,Illescas,0.0575,37410.0,1,60000.0,97502.0,1,1,1,0,1,high,0
C066,P005,85000.0,1,2,Castellón,0.0618,15029.0,1,60000.0,97502.0,1,1,1,0,1,medium,0
C066,P006,102295.0,1,1,Sagunto,0.071,13201.0,1,60000.0,97502.0,1,1,1,0,1,medium,0
C066,P007,85000.0,1,2,Alicante,0.0669,11269.0,1,60000.0,97502.0,1,1,1,0,1,medium,0
C066,P011,85000.0,1,1,Castellón,0.0672,4088.0,1,60000.0,97502.0,1,1,1,0,1,small,0
C066,P015,85000.0,1,1,Almoradí,0.0544,3554.0,1,60000.0,97502.0,1,1,1,0,1,small,0
C066,P016,101352.0,1,1,Sagunto,0.057,3303.0,1,60000.0,97502.0,1,1,1,0,1,small,0
C066,P018,85000.0,1,1,Alicante,0.0704,3642.0,1,60000.0,97502.0,1,1,1,0,1,small,0
C066,P024,101264.0,1,1,Illescas,0.0567,3901.0,1,60000.0,97502.0,1,1,1,0,1,small,0
C066,P026,85586.0,1,1,Alicante,0.0607,3682.0,1,60000.0,97502.0,1,1,1,0,1,small,0
C066,P027,85000.0,1,1,Murcia,0.0587,4442.0,1,60000.0,97502.0,1,1,1,1,1,small,1
C066,P031,92026.0,1,1,Valencia,0.0542,10995.0,1,60000.0,97502.0,1,1,1,0,1,medium,0
C066,P033,85000.0,1,1,Murcia,0.0679,4672.0,1,60000.0,97502.0,1,1,1,1,1,small,1
C066,P035,94423.0,1,1,Almoradí,0.051,36759.0,1,60000.0,97502.0,1,1,1,0,1,high,0
C066,P041,85000.0,1,1,Valencia,0.0608,18288.0,1,60000.0,97502.0,1,1,1,0,1,medium,0
C066,P048,85000.0,1,1,Xàtiva,0.0531,4166.0,1,60000.0,97502.0,1,1,1,0,1,small,0
C067,P004,96378.0,1,2,Illescas,0.0575,37410.0,1,50000.0,117456.0,1,1,1,0,0,high,0
C067,P005,85000.0,1,2,Castellón,0.0618,15029.0,1,50000.0,117456.0,1,1,1,0,0,medium,0
C067,P006,102295.0,1,1,Sagunto,0.071,13201.0,1,50000.0,117456.0,1,1,1,0,0,medium,0
C067,P007,85000.0,1,2,Alicante,0.0669,11269.0,1,50000.0,117456.0,1,1,1,1,0,medium,1
C067,P008,112187.0,1,1,Illescas,0.0587,4038.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P011,85000.0,1,1,Castellón,0.0672,4088.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P015,85000.0,1,1,Almoradí,0.0544,3554.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P016,101352.0,1,1,Sagunto,0.057,3303.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P018,85000.0,1,1,Alicante,0.0704,3642.0,1,50000.0,117456.0,1,1,1,1,0,small,1
C067,P021,97598.0,2,2,Castellón,0.0516,19794.0,1,50000.0,117456.0,1,1,1,0,0,medium,0
C067,P022,86048.0,2,1,Alicante,0.055,11650.0,1,50000.0,117456.0,1,1,1,1,0,medium,1
C067,P024,101264.0,1,1,Illescas,0.0567,3901.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P026,85586.0,1,1,Alicante,0.0607,3682.0,1,50000.0,117456.0,1,1,1,1,0,small,1
C067,P027,85000.0,1,1,Murcia,0.0587,4442.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P031,92026.0,1,1,Valencia,0.0542,10995.0,1,50000.0,117456.0,1,1,1,0,0,medium,0
C067,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,50000.0,117456.0,1,1,1,1,0,small,1
C067,P033,85000.0,1,1,Murcia,0.0679,4672.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P035,94423.0,1,1,Almoradí,0.051,36759.0,1,50000.0,117456.0,1,1,1,0,0,high,0
C067,P036,111914.0,2,1,Illescas,0.0522,38455.0,1,50000.0,117456.0,1,1,1,0,0,high,0
C067,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P039,127203.0,1,1,Murcia,0.0569,35294.0,1,50000.0,117456.0,1,1,1,0,0,high,0
C067,P041,85000.0,1,1,Valencia,0.0608,18288.0,1,50000.0,117456.0,1,1,1,0,0,medium,0
C067,P048,85000.0,1,1,Xàtiva,0.0531,4166.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P049,106904.0,2,1,Anna,0.0684,4569.0,1,50000.0,117456.0,1,1,1,0,0,small,0
C067,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,50000.0,117456.0,1,1,1,0,0,medium,0
C074,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,55000.0,77411.0,1,1,1,0,1,small,0
C074,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,55000.0,77411.0,1,1,1,0,1,small,0
C074,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,55000.0,77411.0,1,1,1,0,1,small,0
C074,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,55000.0,77411.0,1,1,1,0,1,medium,0
C078,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,55000.0,78459.0,1,1,1,0,0,small,0
C078,P022,86048.0,2,1,Alicante,0.055,11650.0,1,55000.0,78459.0,1,1,1,0,0,medium,0
C078,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,55000.0,78459.0,1,1,1,0,0,small,0
C078,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,55000.0,78459.0,1,1,1,0,0,small,0
C078,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,55000.0,78459.0,1,1,1,0,0,medium,0
C079,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,65000.0,78994.0,1,1,1,0,1,small,0
C079,P022,86048.0,2,1,Alicante,0.055,11650.0,1,65000.0,78994.0,1,1,1,0,1,medium,0
C079,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,65000.0,78994.0,1,1,1,1,1,small,1
C079,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,65000.0,78994.0,1,1,1,1,1,small,0
C079,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,65000.0,78994.0,1,1,1,1,1,medium,1
C084,P004,96378.0,1,2,Illescas,0.0575,37410.0,1,60000.0,92506.0,1,1,1,0,1,high,0
C084,P005,85000.0,1,2,Castellón,0.0618,15029.0,1,60000.0,92506.0,1,1,1,0,1,medium,0
C084,P007,85000.0,1,2,Alicante,0.0669,11269.0,1,60000.0,92506.0,1,1,1,0,1,medium,0
C084,P011,85000.0,1,1,Castellón,0.0672,4088.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P015,85000.0,1,1,Almoradí,0.0544,3554.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P016,101352.0,1,1,Sagunto,0.057,3303.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P018,85000.0,1,1,Alicante,0.0704,3642.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P021,97598.0,2,2,Castellón,0.0516,19794.0,1,60000.0,92506.0,1,1,1,0,1,medium,0
C084,P022,86048.0,2,1,Alicante,0.055,11650.0,1,60000.0,92506.0,1,1,1,0,1,medium,0
C084,P024,101264.0,1,1,Illescas,0.0567,3901.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P026,85586.0,1,1,Alicante,0.0607,3682.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P027,85000.0,1,1,Murcia,0.0587,4442.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P031,92026.0,1,1,Valencia,0.0542,10995.0,1,60000.0,92506.0,1,1,1,1,1,medium,0
C084,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P033,85000.0,1,1,Murcia,0.0679,4672.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P035,94423.0,1,1,Almoradí,0.051,36759.0,1,60000.0,92506.0,1,1,1,0,1,high,0
C084,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P041,85000.0,1,1,Valencia,0.0608,18288.0,1,60000.0,92506.0,1,1,1,1,1,medium,0
C084,P048,85000.0,1,1,Xàtiva,0.0531,4166.0,1,60000.0,92506.0,1,1,1,0,1,small,0
C084,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,60000.0,92506.0,1,1,1,1,1,medium,1
C088,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,0,65000.0,85000.0,1,1,1,0,1,small,0
C088,P021,97598.0,2,2,Castellón,0.0516,19794.0,0,65000.0,85000.0,1,1,1,0,1,medium,0
C088,P022,86048.0,2,1,Alicante,0.055,11650.0,0,65000.0,85000.0,1,1,1,0,1,medium,0
C088,P025,171755.0,2,1,Sagunto,0.055,35263.0,0,65000.0,85000.0,1,1,1,0,1,high,0
C088,P032,85000.0,2,1,Toledo,0.0658,4243.0,0,65000.0,85000.0,1,1,1,0,1,small,0
C088,P036,111914.0,2,1,Illescas,0.0522,38455.0,0,65000.0,85000.0,1,1,1,0,1,high,0
C088,P037,85000.0,2,1,Murcia,0.0596,3072.0,0,65000.0,85000.0,1,1,1,1,1,small,0
C088,P049,106904.0,2,1,Anna,0.0684,4569.0,0,65000.0,85000.0,1,1,1,1,1,small,1
C088,P050,85000.0,2,1,Valencia,0.0688,10652.0,0,65000.0,85000.0,1,1,1,0,1,medium,0
C090,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,60000.0,77782.0,1,1,1,0,1,small,0
C090,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,60000.0,77782.0,1,1,1,0,1,small,0
C090,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,60000.0,77782.0,1,1,1,0,1,small,0
C090,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,60000.0,77782.0,1,1,1,0,1,medium,0
C092,P005,85000.0,1,2,Castellón,0.0618,15029.0,1,50000.0,80318.0,1,1,1,0,1,medium,0
C092,P007,85000.0,1,2,Alicante,0.0669,11269.0,1,50000.0,80318.0,1,1,1,0,1,medium,0
C092,P011,85000.0,1,1,Castellón,0.0672,4088.0,1,50000.0,80318.0,1,1,1,0,1,small,0
C092,P015,85000.0,1,1,Almoradí,0.0544,3554.0,1,50000.0,80318.0,1,1,1,0,1,small,0
C092,P018,85000.0,1,1,Alicante,0.0704,3642.0,1,50000.0,80318.0,1,1,1,0,1,small,0
C092,P026,85586.0,1,1,Alicante,0.0607,3682.0,1,50000.0,80318.0,1,1,1,0,1,small,0
C092,P027,85000.0,1,1,Murcia,0.0587,4442.0,1,50000.0,80318.0,1,1,1,0,1,small,0
C092,P033,85000.0,1,1,Murcia,0.0679,4672.0,1,50000.0,80318.0,1,1,1,0,1,small,0
C092,P041,85000.0,1,1,Valencia,0.0608,18288.0,1,50000.0,80318.0,1,1,1,1,1,medium,1
C092,P048,85000.0,1,1,Xàtiva,0.0531,4166.0,1,50000.0,80318.0,1,1,1,0,1,small,0
C093,P001,126966.0,0,1,Toledo,0.0509,3088.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P002,113803.0,0,1,Illescas,0.0521,18947.0,1,65000.0,119305.0,1,1,1,0,1,medium,0
C093,P010,124801.0,0,1,Illescas,0.0636,13157.0,1,65000.0,119305.0,1,1,1,0,1,medium,0
C093,P012,85000.0,2,1,Xàtiva,0.0554,4113.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P013,85000.0,0,1,Toledo,0.0616,4474.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P019,85000.0,0,1,Murcia,0.0541,18812.0,1,65000.0,119305.0,1,1,1,0,1,medium,0
C093,P021,97598.0,2,2,Castellón,0.0516,19794.0,1,65000.0,119305.0,1,1,1,1,1,medium,0
C093,P022,86048.0,2,1,Alicante,0.055,11650.0,1,65000.0,119305.0,1,1,1,0,1,medium,0
C093,P028,118809.0,2,1,Murcia,0.0608,4523.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P036,111914.0,2,1,Illescas,0.0522,38455.0,1,65000.0,119305.0,1,1,1,0,1,high,0
C093,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P040,109651.0,2,1,Valencia,0.0603,38296.0,1,65000.0,119305.0,1,1,1,0,1,high,0
C093,P045,108693.0,0,1,Anna,0.0579,19291.0,1,65000.0,119305.0,1,1,1,0,1,medium,0
C093,P046,85000.0,0,2,Sagunto,0.0511,4569.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P049,106904.0,2,1,Anna,0.0684,4569.0,1,65000.0,119305.0,1,1,1,0,1,small,0
C093,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,65000.0,119305.0,1,1,1,0,1,medium,0
C099,P017,85000.0,2,1,Xàtiva,0.0634,4540.0,1,55000.0,118001.0,1,1,1,0,1,small,0
C099,P021,97598.0,2,2,Castellón,0.0516,19794.0,1,55000.0,118001.0,1,1,1,0,1,medium,0
C099,P022,86048.0,2,1,Alicante,0.055,11650.0,1,55000.0,118001.0,1,1,1,0,1,medium,0
C099,P032,85000.0,2,1,Toledo,0.0658,4243.0,1,55000.0,118001.0,1,1,1,0,1,small,0
C099,P036,111914.0,2,1,Illescas,0.0522,38455.0,1,55000.0,118001.0,1,1,1,0,1,high,0
C099,P037,85000.0,2,1,Murcia,0.0596,3072.0,1,55000.0,118001.0,1,1,1,1,1,small,1
C099,P049,106904.0,2,1,Anna,0.0684,4569.0,1,55000.0,118001.0,1,1,1,0,1,small,0
C099,P050,85000.0,2,1,Valencia,0.0688,10652.0,1,55000.0,118001.0,1,1,1,0,1,medium,0
